nama_file,mean_nuc_r,var_nuc_r,mean_nuc_g,var_nuc_g,mean_sito_g,var_sito_g,cekung,ratio_nuc_cell,area_nuc,kebulatan,entropy_nuc_b,entropy_cell_r,ratio_mean_cyto_r_b,ratio_mean_cell_r_g,ratio_mean_nuc_g_r,label
MO_12.jpg,98.0481444332999,261.57862494202766,40.51494483450351,193.34245468602398,144.5242687912779,1387.3275114555845,25,0.5110461838125994,9970.0,0.9099907763192233,4.741173808726553,7.13071037221206,0.7738242871356511,1.3983285751712013,0.4132148045092784,monocyte
MO_13.jpg,108.93207762557077,326.9377381492254,61.03805175038052,592.8018245148257,124.74674159990434,765.4714335416235,29,0.5571928336690343,10512.0,0.8876522826381743,4.4799491512040905,6.821058384930968,0.8464813567097209,1.4154250979935807,0.560331291579556,monocyte
MO_14.jpg,104.88491806314231,398.11128165470654,51.05268030737895,509.7797449222388,115.10969230769231,1189.3991983668639,20,0.6244074459475084,10801.0,0.9090428003033234,4.786475747857632,6.959900450049799,0.9079775296306285,1.6359019586566528,0.48674948934645174,monocyte
MO_15.jpg,108.22291191236879,363.3273983669554,61.51875855773619,573.0051022470457,151.77764565992865,608.5713396688271,23,0.5005025584795322,10955.0,0.9015203804951105,4.580608803915084,7.1603470496711195,0.984762435134793,1.3417490848888047,0.5684448650536192,monocyte
MO_16.jpg,119.00114118030649,323.15845973455134,63.2796706879687,484.8090519945859,154.02754442649436,607.221777653519,26,0.49772801038623826,12268.0,0.901497450977908,4.507507983049063,7.0911147262561025,1.0267458637440614,1.3957086676386492,0.5317568391389582,monocyte
MO_17.jpg,126.71107313124044,288.9896525049514,66.1782855086804,469.72210471546236,150.08656453859123,1003.5305114183041,28,0.4498806199668164,11117.0,0.8285453893094836,4.8632479032668545,7.034637977019806,1.0197640138405488,1.405259747125329,0.522277050247507,monocyte
MO_18.jpg,111.7996140858659,255.08140843765975,56.871297636275926,403.23051722593266,166.9243265644426,378.6481483757427,27,0.4625580149946448,10365.0,0.9024247370926499,4.496331281667022,6.868163753487768,1.0765296724540414,1.3516651545143032,0.5086895701857865,monocyte
MO_19.jpg,104.59396344840317,330.01041583990457,52.608085656267306,445.28446849700117,114.56092623054536,556.1579671036305,27,0.5782142285317821,10834.0,0.9053492541878532,4.433193215521396,6.853571136208062,0.9033445198260853,1.5878362211598618,0.502974396626811,monocyte
MO_20.jpg,97.74174075293601,334.65342069933695,51.152782351004284,429.0118896901989,113.72888888888889,1003.9455463844798,15,0.7431484502446982,9111.0,0.911775381810884,4.839476204559635,6.741284452086809,0.8380849267740907,1.6259252563905022,0.5233463406417563,monocyte
MO_21.jpg,97.48095331119359,415.0109187239386,47.31558898222309,461.91945028310585,110.96539830885625,812.348046158662,23,0.5325080619993758,10238.0,0.9095615847054239,4.868046661881045,7.0128242742135365,0.918996841508517,1.5924871134194551,0.4853829119948698,monocyte
MO_22.jpg,89.86218220338984,334.1794172718866,45.44438559322034,449.11194941063985,115.02146395156852,1131.4706455178255,30,0.840755254720342,9440.0,0.9035726745238513,4.855881692595905,6.60397211565932,0.8674523261139393,1.7390241755754705,0.5057120189933031,monocyte
MO_23.jpg,109.73070851518247,377.45705772996837,58.93267712879562,546.1276061768388,169.02565133483435,1596.8265372486483,21,0.4679122311535955,10769.0,0.8350809094092895,4.785977213386642,7.3627971541511155,1.0850093053440146,1.3248213262236155,0.5370664048946847,monocyte
MO_24.jpg,89.8062873588665,368.9496350318813,50.61722382112021,575.6068585314849,140.77835195530727,1790.0630229822727,19,0.5579987646695491,9034.0,0.9017074843089871,4.8828437831940334,7.291959597668047,0.9293575478037561,1.3578082221701948,0.5636267271449877,monocyte
MO_25.jpg,115.68451762449045,368.73869323506227,59.08424586364,572.2282155590859,142.5212259266929,935.139174641233,21,0.566416153567548,12511.0,0.9051172333872076,4.61167826315487,7.020428635447582,1.0073762125209265,1.4801842278480895,0.5107359833182366,monocyte
MO_26.jpg,98.727817469463,469.0125725815708,44.888107858953674,477.150997088159,136.21956277542557,1693.2929310453333,25,0.42990191221638757,8678.0,0.8986752989983273,4.504602493635571,7.4258451384077615,1.040736620136079,1.4802740956859421,0.4546652504785471,monocyte
MO_27.jpg,110.48533267781055,311.6755469148909,56.42805637495903,435.3477411911843,134.28398003176764,947.3771497595287,27,0.5811151849911909,12204.0,0.8503669384024027,4.550337141842862,7.025248622108264,0.9818607197172496,1.5063835585693903,0.5107289357539476,monocyte
MO_28.jpg,97.66656088014388,333.4436686654198,52.22680630487676,493.34451785489733,111.73858794887401,857.618517056629,19,0.7425182625088367,9453.0,0.9124929076995225,4.993494137382218,6.719587883278814,0.8424745658577135,1.6139210640706467,0.5347460362505172,monocyte
MO_29.jpg,104.73954532697165,299.8189628768163,54.75722705585181,451.55982825427407,142.84240229110512,372.7318172748196,29,0.47606110542021113,10689.0,0.9042370017122253,4.471003302149945,6.934387752414871,0.9617564871023407,1.3703171003351766,0.5227942023703934,monocyte
MO_30.jpg,120.91143257116192,278.2686840420002,68.3823611759216,591.4316814057162,155.6209136331192,1396.890055125303,31,0.43398136897529366,10715.0,0.8951186713959611,4.414267800720162,7.221868509497645,1.0031727179185654,1.3227945553081486,0.5655574474785537,monocyte
MO_31.jpg,109.1415550086592,334.39715295520483,52.401695378725734,446.9436449244331,113.70967215788615,547.4864159910353,18,0.6419919246298789,10971.0,0.9076329885233555,4.702127313148039,6.669035877014427,0.8570465188765282,1.6413949836848616,0.48012597378302174,monocyte
MO_32.jpg,94.0301568154403,392.9857287774874,47.96455414308249,417.4876551621655,101.1156015037594,502.072162608118,34,0.7723786999211639,10777.0,0.909969123480218,5.12424194878459,6.654552162492116,0.8512570037542668,1.724061199422827,0.5100975662225677,monocyte
MO_33.jpg,103.13176016894684,315.74565459164097,57.462491965843356,519.8423861874985,146.4515403253721,1821.3591089115794,25,0.6681185203361757,10891.0,0.9012089531850065,4.561385024530446,7.098757710474709,0.9471253173061842,1.4194670313525506,0.5571755186928867,monocyte
MO_34.jpg,93.67059773828755,380.0570838107219,50.13287560581583,494.3373521509235,100.17535545023696,579.0457568980289,40,0.8075668623613829,12380.0,0.9005275056953471,5.1909108687681496,6.581972963048396,0.8336543820500921,1.6943382512629501,0.5352039681211961,monocyte
MO_35.jpg,94.0051380093201,333.5945488189269,49.390488708328355,428.175634233622,115.9559236384054,1044.5727344220184,20,0.7016264252179745,8369.0,0.9082974335497715,5.053702415813848,6.89429845003804,0.868609590806908,1.5920466236579964,0.5254020126371343,monocyte
MO_36.jpg,97.2069195577583,341.1534290545279,48.21378192908883,338.3024673211069,141.49091772527603,2435.3920283991433,19,0.5703413785605567,10492.0,0.8546816712063369,4.888348299108117,7.334005256583983,1.0146422034425024,1.4640859314224162,0.4959912540016374,monocyte
MO_37.jpg,110.62016562016562,285.75562574379575,59.73992173992174,452.4607058269812,121.48767368892874,767.7224313580363,29,0.6214794706481167,10989.0,0.9029210888818969,4.387212282012304,6.839973203629615,0.8968161951009855,1.5314082276866003,0.5400454917510211,monocyte
MO_38.jpg,120.83260672116258,340.34500401336084,63.672842870118075,579.8393805647744,152.0944380069525,1682.675554232252,0,0.562653311529027,11010.0,0.8441180215340983,4.37975544834191,7.076754558841737,0.9860473060822833,1.4273052846322978,0.5269508338676471,monocyte
MO_39.jpg,93.71231744282171,375.7484135419232,49.5016074216956,495.3151209580344,103.97733948804029,636.4875267865523,28,0.6958772770853308,10887.0,0.9088410011460671,4.9795568655438505,6.763116685528603,0.8532921646507055,1.6269735728620132,0.5282294662267728,monocyte
MO_40.jpg,95.18800925460215,496.11664930119184,50.23377929785736,603.4222610312625,153.79951798625368,2622.9122304201665,16,0.4731331207462758,9941.0,0.8791699520564393,5.087454535708106,7.414883706158832,0.9999031948191853,1.3300752371311138,0.5277322184929365,monocyte
MO_41.jpg,102.47752077701011,353.12843730994683,54.63292279963953,523.0582051650624,118.13872318822186,653.6473379306098,26,0.5589947386096497,9987.0,0.9101661442061013,4.613277435971377,6.870823662586655,0.8686602467870088,1.4966073661267623,0.5331210433800416,monocyte
MO_42.jpg,117.65889830508475,430.35803330090624,59.227369029275806,724.9848017836941,161.25621759711473,1065.3359604774091,30,0.4392183402419423,10384.0,0.8731089637442968,4.59499079167286,7.203487937217678,1.0657780529580594,1.3753277976384437,0.503381978604811,monocyte
MO_43.jpg,115.23225030084235,414.93161936454567,65.39229843561974,790.4705581069929,121.32059447983015,946.0908969336897,26,0.7188103000864995,10803.0,0.9025281898293119,4.85024993187723,6.659226251200439,0.8383995664447661,1.5290444543000417,0.5674826124188058,monocyte
MO_44.jpg,127.81290385745056,215.68567253491167,65.73203446250245,406.1571938832846,165.52672742948639,2270.169472859687,24,0.386147971721296,10214.0,0.8681085697476607,4.541006843050341,6.973596621743187,1.0762285398387255,1.3402194253406678,0.5142832411961569,monocyte
MO_45.jpg,124.48927911275416,403.22807360231786,71.27744916820703,734.982541367564,154.65672968169332,1287.4787885294486,24,0.46641951892404515,10820.0,0.8521585862467526,4.530891652248709,7.182841606752001,1.0067874886292072,1.3480517865341457,0.5725589358072242,monocyte
MO_46.jpg,108.52218074485633,326.2000245524515,62.23040194461325,584.5865538014581,149.7118032046942,792.3222687186626,26,0.5659051830017194,11519.0,0.9013939592877591,4.5656057683877735,7.087181689808586,0.9551209028078024,1.3573641645670966,0.5734348638912954,monocyte
MO_47.jpg,92.62369011976048,312.02287440696824,48.06699101796407,390.9406843592007,102.01060070671377,745.8687298615584,28,0.6917799352750809,10688.0,0.9052820785646952,4.93614204464256,6.686571474067,0.8415261768304463,1.6347109104869395,0.5189492121919831,monocyte
MO_48.jpg,96.96555401514344,425.07538380578984,50.038605097579186,568.1473845531274,130.68708240534522,406.94384204443435,29,0.5662097699414287,9377.0,0.9039006377379177,4.744637510442424,7.051775297425613,0.9174886311786155,1.4554453336060473,0.5160451626952443,monocyte
MO_49.jpg,127.1450837340408,210.2553559497122,66.24846625766871,384.9839451687753,156.07414878660066,856.3344371613089,30,0.42440448963794375,12062.0,0.9040276829897985,4.3182681090742605,6.93731822040915,1.0701358856034433,1.3823672421312376,0.521046227758564,monocyte
MO_50.jpg,120.43885480572597,354.4448297723747,69.82893660531697,741.8673630818705,134.28642069227843,1271.6216528028583,26,0.5539193475305845,9780.0,0.8964747559408683,4.574673755689198,6.850461387392711,0.8961525074604723,1.3971584125837464,0.579787450801941,monocyte
MO_51.jpg,102.92141816415736,217.95137710488618,55.46488586692569,333.41341002825584,117.09169764560099,433.16163147019546,29,0.5863424080191366,10295.0,0.906009660142132,4.435335575344386,6.7411143183138975,0.8596690903576475,1.5031601578109084,0.5389051847153956,monocyte
MO_52.jpg,137.66817624304178,227.7203486976864,70.9956599679215,389.95205211421114,164.00526698147476,839.1504142010299,27,0.39174305144884686,10599.0,0.8004993820011569,4.384980825958456,6.9497247063149326,1.0589737673142978,1.348555176567039,0.5157013182377351,monocyte
MO_53.jpg,103.464955397779,419.7419450052927,48.360913890405975,393.2838136195649,134.9576030317385,2682.3406942071724,19,0.5752133619561234,10986.0,0.8496393077954262,4.874714126274868,7.233119798473007,1.0372600061640411,1.5542024185920496,0.46741347062373645,monocyte
MO_54.jpg,111.44159726670938,403.6943789990274,54.65321375186846,543.066798875301,129.22486547720192,464.51046638660483,27,0.5701241782322863,9366.0,0.9073064460136444,4.776351587793379,6.956945994123991,0.9583254340777155,1.5560244245570978,0.49042022989915324,monocyte
MO_55.jpg,88.31001488411653,271.20540044630195,43.60312566446949,326.492395078191,113.35810377962844,1258.7980909591208,30,0.7561701101374708,9406.0,0.9124871219879185,4.988933421549858,6.706399981216832,0.8669022699469892,1.6692741873885548,0.49375063203971853,monocyte
MO_56.jpg,99.77494272026661,433.5072538240466,48.75130181212248,482.5482304444228,122.51037569510376,727.6159577186119,27,0.5656553755522827,9602.0,0.9037536590691913,4.6417294265843445,7.109162098657713,0.9448025901322976,1.5625235620495865,0.4886126765194319,monocyte
MO_57.jpg,92.30221829603455,261.75701510271983,48.49793875147232,364.1799133013134,107.49059950336999,750.4946792787653,20,0.6439542380380507,10188.0,0.9089304126562324,4.638774131661473,6.8025415557072115,0.8616767756177028,1.5859494198025457,0.5254254951482121,monocyte
MO_58.jpg,119.08762559971034,388.5463183144275,70.7887209197067,780.2035733345339,146.89939697014267,852.8785391274566,28,0.6192264573991031,11047.0,0.9058172701988758,4.515543037345748,6.989282344166841,0.9363082470828127,1.3845882522759732,0.5944254960431329,monocyte
MO_59.jpg,91.42353933769247,462.8891653680476,44.6677916051466,449.62155068089135,135.55595390524968,1844.9326566124719,20,0.5485363878283004,9482.0,0.8797587843903781,4.72642042329058,7.36174432401149,1.0008845307244572,1.481707321187926,0.48858086143609597,monocyte
MO_60.jpg,98.87104767568638,403.82190831857156,48.40083258994945,396.3922126084096,103.69899056759887,570.8590871822707,22,0.6254029258616415,10089.0,0.9070216327364043,4.835840915690701,6.872442710037787,0.8830148751217466,1.676068123867121,0.489534942005594,monocyte
MO_61.jpg,109.98467131767711,390.1451909919974,55.760538469096986,525.8692573694791,141.33016777461222,2048.8449831205276,24,0.5245065196103695,10177.0,0.8692293927873755,4.6623947343715395,7.2498559548607,1.0053286667709163,1.465924147985112,0.5069846352319367,monocyte
MO_62.jpg,92.16561014263074,397.19444332820143,47.3688589540412,440.3395109536929,130.59412340842312,2290.3817872090603,24,0.5981515127577218,7572.0,0.8927146268811987,4.79393951016095,7.206541884604873,0.9372255440689362,1.4916585797326136,0.5139537283020814,monocyte
MO_63.jpg,108.580250296885,322.5439161518395,61.35790627569197,560.5318099216076,157.54559445940745,892.8495371514275,27,0.45722997243338065,10947.0,0.9041812069893467,4.567329626799059,7.278879545950331,1.0161973190149254,1.3221240239942038,0.5650926951073001,monocyte
MO_64.jpg,116.59594853545032,476.2444438466076,62.072634364449314,650.6672308646682,169.43788276465443,957.9156272077976,19,0.34754067167729047,10959.0,0.8971745213370752,4.730761823675933,7.248065043302298,1.0861006039028254,1.291947543473549,0.532373852986637,monocyte
MO_65.jpg,99.72161172161172,337.3669792966496,48.25808477237049,407.21209450040124,118.58179315768777,581.7781112950063,26,0.6527085183414167,9555.0,0.9049778617898656,4.6065138948143165,6.843102207353346,0.8693084820011137,1.6053960634242794,0.4839280466814995,monocyte
MO_66.jpg,113.74405286343612,332.2764293892759,61.3752422907489,513.438840800326,169.90576869224307,1042.3529238770484,25,0.4427885928295556,11350.0,0.8086783438601364,4.512483176080592,7.281152160027442,1.0908140464285923,1.311167387552946,0.5395907807543794,monocyte
MO_67.jpg,113.40450236966825,309.93092759596595,61.72962085308057,522.9366107567216,144.55429984107363,715.9710494082412,22,0.5278078879346285,12660.0,0.8970245847748725,4.487495952472076,7.039730706682746,0.9511515767331586,1.3877362355858618,0.5443313057523815,monocyte
MO_68.jpg,107.18478762696215,439.4334204765967,52.620960295475534,531.4281202228003,134.332560296846,1724.2808693261418,20,0.5013888888888889,8664.0,0.8494939723246844,4.753647545043488,7.28791694794523,0.9528671854919699,1.4660665613756159,0.4909368340460174,monocyte
MO_69.jpg,105.95251231527094,401.11735083112916,55.85310344827586,552.8707366740275,124.22119531731362,437.5468828595714,29,0.6099026559307775,10150.0,0.9057288866409399,4.604070803878536,6.953653138372183,0.8999637867544521,1.5231743040572963,0.5271522328992075,monocyte
MO_70.jpg,118.59246021615182,236.7767247021659,58.7096417326185,406.2174536287716,116.158571803623,707.4946764585486,22,0.6066911043419898,11751.0,0.9072007626368704,4.43862156954189,6.536382443386543,0.8713668112865012,1.6042248092288955,0.49505374646593664,monocyte
MO_71.jpg,89.85582148225228,287.9714659947241,45.29286622730952,358.16038499782917,111.90236829386177,744.4586491358273,27,0.5821890145395799,8649.0,0.9102986993305813,4.554675739375449,6.958972981142903,0.9042098123091039,1.5645788150041053,0.5040615675218713,monocyte
MO_72.jpg,94.52780210157619,356.0325019993651,46.84993432574431,428.21686295540667,113.30317254775008,568.459559374889,22,0.5967731399830165,9136.0,0.9103945292769687,4.681373256583787,6.957188937968984,0.9041417454189319,1.598616515271359,0.4956206881378777,monocyte
MO_73.jpg,111.22580102598604,281.9679357703496,60.17071734925574,447.35475937944756,146.67321131447588,1126.0499479237321,21,0.49730249675881394,11891.0,0.8942197431140376,4.407607944322219,7.1922424091865595,1.0038541138103845,1.3861041871259332,0.5409780536010512,monocyte
MO_74.jpg,105.00405836312687,386.3644631895593,56.190936322349984,579.1337046890557,146.27102539981186,833.8801670576804,23,0.49330282663616,10349.0,0.8820548426876171,4.9935445720176865,7.1743166921101045,0.9864894258151863,1.3790555149104957,0.5351310911053505,monocyte
MO_75.jpg,90.93640274386699,321.05827372408964,43.33391466108592,311.95709767391713,108.07640774941156,479.8605388248684,23,0.6089634664401019,8601.0,0.901186615454541,4.73223318756067,6.945246338162829,0.9223677380582141,1.666145844613514,0.4765298973079126,monocyte
MO_76.jpg,109.12551567656766,311.4975502703813,58.37324669966997,429.27312501999734,161.9654459284791,824.3818305745214,29,0.45848307168526575,9696.0,0.8478156756305906,4.556529453978421,7.185304937811108,1.0110004251987605,1.3064537805760494,0.5349184041675449,monocyte
MO_77.jpg,107.02413515687851,302.8698921522877,56.86278716367212,405.07449524414386,153.4205375865794,1219.2479432072196,23,0.4173163725892491,11187.0,0.8542804614468554,4.595389893859258,7.380670691846693,1.033469363957559,1.3324262661779647,0.5313080743920172,monocyte
MO_78.jpg,110.61968922108576,296.7346910127792,59.32267899291896,428.5196980944367,158.9895095725151,1513.6568529721744,22,0.75570419918246,10168.0,0.8741884602041279,4.514270318518632,6.986833081352173,1.0344253347867853,1.4974570072919957,0.5362759506072737,monocyte
MO_79.jpg,109.27072684744,255.28831140966386,59.72147621935372,464.34163961233844,148.86572060730907,708.5033698229088,31,0.46827586206896554,11543.0,0.8990275797761158,4.407306665007436,7.1631369182866,1.0027421750183723,1.3685390305345708,0.5465459775218185,monocyte
MO_80.jpg,91.39204545454545,313.84862474173553,48.619705578512395,398.9329846240598,108.02770330652368,620.3206504594856,22,0.6975948112782632,7744.0,0.9089919605402635,4.706853714387475,6.792147226800743,0.8442530207933051,1.5995156664321664,0.5319905615056376,monocyte
MO_81.jpg,122.23329568981742,385.3330190085585,66.56531150009411,659.3200803518666,148.25315688453378,738.9131820231698,26,0.5177101096224117,10626.0,0.9049373308111621,4.494845534403185,7.056628085682839,0.9681001141970077,1.3954942822159004,0.544575936731773,monocyte
MO_82.jpg,104.71977706745349,288.02777787014367,56.74977460863864,437.39964444555153,122.85666023166023,1640.1005927069511,24,0.6634223261377847,12201.0,0.9036031926257296,4.610817043279203,6.779955200301526,0.8532290515195945,1.510617658422696,0.5419203153200395,monocyte
MO_83.jpg,96.76298094882331,421.28954479343605,40.00691072095629,168.58474865583202,116.33319805194805,920.3352723482213,20,0.5917002818146654,10708.0,0.9063827754275733,4.954759913420978,7.093627530564521,0.7582634962275976,1.6635376023376376,0.4134526481993711,monocyte
MO_84.jpg,121.93829953876947,220.0686845681827,61.43721173091985,382.3308196209084,158.92398648648648,760.6577795250819,31,0.47656768414067685,11491.0,0.8791047256241296,4.404990697294506,7.055211577950248,1.0672931018399139,1.3869438917741357,0.5038385147513583,monocyte
MO_85.jpg,114.94667470709855,452.81908956268893,60.69512405237767,624.681602689642,149.21916779330027,781.623739550785,25,0.6604460628129267,11608.0,0.8280565650681951,4.765365188662182,7.085947408020894,1.0177954958544144,1.4742230651835322,0.5280285332919634,monocyte
MO_86.jpg,92.69257081774452,346.9327454486193,45.79850347407803,349.5945675092076,106.40642655367232,562.6303683039276,19,0.6229191636702623,9355.0,0.9041818436683469,4.749839000804233,6.873348283443329,0.8806410644731039,1.6445378118659388,0.49409033615141285,monocyte
MO_87.jpg,105.26861757919026,410.2214254646207,61.253094189217535,623.060025563396,120.70434022720653,723.0780382553495,27,0.5813769132264163,9534.0,0.8990679521635074,4.789201753952786,6.808340184074812,0.8134870859699755,1.4063470894661845,0.5818742147263287,monocyte
MO_88.jpg,96.19858546890786,366.30188832701583,49.52677505281528,483.3417787335451,100.3237141735375,851.8188447836351,22,0.6812464801952318,10887.0,0.9084420348146376,5.046308444617614,6.766958054935416,0.8717744971956402,1.6762114055074664,0.5148389117303884,monocyte
MO_89.jpg,109.15969182279811,362.06660148093295,56.92584486079496,493.0625276306333,142.1721170395869,799.3533361377648,35,0.7681753984800592,11422.0,0.9110952681299767,4.728684907112907,6.917831138659127,0.9703185253977723,1.528547041500013,0.5214914398366407,monocyte
MO_90.jpg,104.13848920863309,387.13407708138675,52.50227186671715,507.2668445167738,121.4436873747495,369.4746845996603,26,0.514238426714696,10564.0,0.9037466026652596,4.601074305712076,6.934180332573641,0.9552495941210646,1.5375971941074442,0.5041581865234579,monocyte
MO_91.jpg,91.92185192997258,358.38885174858785,49.14638261970048,499.834087842634,130.93421052631578,1388.7090176098138,25,0.529395343643571,9482.0,0.8619545168246254,4.789201249746509,7.159113824352723,0.8983128528773167,1.3854073084553111,0.5346539651653333,monocyte
MO_92.jpg,114.73149373790856,201.20323276518326,64.73485388453314,374.7937643330948,154.49094758358885,1410.394026682754,17,0.4175772779454909,9821.0,0.9024987508625921,4.341195342106033,7.233679812254536,1.0182738696743487,1.3175196167992622,0.56422915605381,monocyte
MO_93.jpg,101.45598215115739,185.3186211349422,53.78172352886492,360.80482354241656,117.34000817327339,543.8108349815433,30,0.6882718024185809,10757.0,0.9046858690943125,4.47932946573981,6.5068658823833125,0.8259505148411478,1.5488044643058738,0.5300990871956326,monocyte
MO_94.jpg,87.83664202745513,324.8524060418663,49.78215417106652,532.5163235538448,139.82105775470473,2009.4610036832316,19,0.6075965610162967,9470.0,0.8763227823613488,4.841966745432703,7.16379396626676,0.9062590560169913,1.3575671872039838,0.5667583940140392,monocyte
MO_95.jpg,111.5289786671701,496.99788593063795,62.87596752878988,780.6797263859571,142.6758257008049,690.0858630081988,22,0.7542360814466752,10594.0,0.8593632710097504,4.840679731094239,7.0298541043253016,0.9684132515492203,1.5180825033424457,0.5637635014701178,monocyte
MO_96.jpg,102.32893065786132,323.9740161200753,54.75776818220303,534.9651997941988,120.2664312039312,892.9469812440386,28,0.6463634871121327,11811.0,0.9028478637919404,4.5578736165842315,6.93220995486307,0.8977300231820554,1.5446438206987216,0.5351152194220288,monocyte
MO_97.jpg,99.66230957306752,297.78882393049514,54.45495580214406,469.3862068675219,109.85432931156849,788.2074883542933,19,0.6861530520067105,10634.0,0.9025736623995173,4.716183012794055,6.706960892690848,0.8158313553138131,1.5165634420862595,0.5463946805509294,monocyte
MO_98.jpg,105.66858415290406,283.13362243404833,52.71005752458712,408.30812115089395,135.41712111604312,2020.134824178736,21,0.5787777897110944,10778.0,0.8273507817191136,4.523423778231996,7.107653014398858,0.9786569517730456,1.5193075988455902,0.4988243000238828,monocyte
MO_99.jpg,111.12900688298919,252.98198062630462,57.43352999016716,403.13643719502,126.91104490317089,594.0729552605927,29,0.5197260834014718,10170.0,0.9016897515071168,4.463717045932282,6.861079440661503,0.9032672660412978,1.4678915966769643,0.5168185301128491,monocyte
MO_100.jpg,118.9321594068582,285.1058703137924,64.24782205746061,475.0826064706534,169.77519232595688,950.6018501505879,18,0.5065727699530517,10790.0,0.8871393417714872,4.615164485782444,7.134939896416943,1.0695183477502685,1.3544492409685438,0.5402056296453301,monocyte
LY_1.jpg,95.74796537914997,305.00055295888404,46.209146105154375,329.1934365657868,140.5618427641462,2234.9917939001643,19,0.6653201547056296,7741.0,0.8911185172124456,4.802167382348226,7.020342315172326,0.9683495291510271,1.5333279185321207,0.4826123032711132,lymphocyte
LY_2.jpg,94.84773781902553,283.0620830495906,41.8868909512761,201.9822759486652,123.11383928571429,568.125752351722,31,0.6874003189792663,6896.0,0.9117316793818475,4.350864451813484,6.849324067546435,0.9436280076924242,1.7077149422835018,0.4416224563120155,lymphocyte
LY_3.jpg,79.0192276356526,205.35957815528647,37.07902884145348,165.4229543770401,150.39172749391727,2805.568366277728,14,0.8591628167436651,6137.0,0.885454908610114,5.049563712370786,6.486027854786359,1.0118747216862105,1.6950417788483072,0.46924058803029645,lymphocyte
LY_4.jpg,74.03213276836158,182.72954658124263,37.574505649717516,241.7617511680472,108.26885245901639,1027.685095404461,27,0.9033492822966507,5664.0,0.9049052944644798,5.058237453537091,5.908376979358418,0.8400127416432738,1.8063943034135732,0.5075432011027431,lymphocyte
LY_5.jpg,91.49472213598261,324.05624348845436,42.79385284073269,293.25058003298557,115.79264766625361,749.9570050096899,25,0.7276629391166836,6442.0,0.9053987768869931,4.785900987234833,6.772105840927683,0.864242539136268,1.6991324729471617,0.4677193595618662,lymphocyte
